,index,product_url,product_name,domain_name,image_url,actual_price,discounted_price,screenshot_path
86,87,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itmb8fe582c41a06?pid=COMGBF6ZPSEYQ4Z3&lid=LSTCOMGBF6ZPSEYQ4Z39H0L9G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMGBF6ZPSEYQ4Z3.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"acer Aspire 3 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop  (15.6 inch, Pure Silver, 1.9 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,"₹44,999","₹36,990",/Product_Screenshots/Flipkart87.png
87,88,https://www.flipkart.com/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG9VHHF6HVJPP9.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,"₹68,990","₹50,490",/Product_Screenshots/Flipkart88.png
88,89,https://www.flipkart.com/infinix-inbook-x1-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl11-thin-light-laptop/p/itm655cccf9f38c0?pid=COMG8Z3HFHYNWKGD&lid=LSTCOMG8Z3HFHYNWKGDYLSY4O&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG8Z3HFHYNWKGD.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop  (14 inch, Aurora Green, 1.48 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kw3v0cw0/computer/7/f/t/inbook-x1-thin-and-light-laptop-infinix-original-imag8vfsvgu6jqxz.jpeg?q=70,"₹59,999","₹44,990",/Product_Screenshots/Flipkart89.png
89,90,https://www.flipkart.com/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itmc295fd12568b5?pid=COMG55HHKFYVQMC5&lid=LSTCOMG55HHKFYVQMC5BZT1FN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG55HHKFYVQMC5.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light Laptop  (14.96 Inch, Accent Black, 1.58 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70,"₹43,239","₹38,990",/Product_Screenshots/Flipkart90.png
90,91,https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-x415fa-bv341t-thin-light-laptop/p/itm8aefcbefccef8?pid=COMG9UA3ZXFZNGHU&lid=LSTCOMG9UA3ZXFZNGHUXZYTSE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG9UA3ZXFZNGHU.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"ASUS VivoBook 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415FA-BV341T Thin and Light Laptop  (14 inch, Slate Grey, 1.80 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kxc5nrk0/computer/v/x/b/x415fa-bv341t-thin-and-light-laptop-asus-original-imag9tmvv4zh6jzb.jpeg?q=70,"₹46,990","₹33,875",/Product_Screenshots/Flipkart91.png
91,92,https://www.flipkart.com/asus-vivobook-k15-oled-2021-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l503ws-thin-light-laptop/p/itm72faeb2467ad4?pid=COMG87FFE9RGSKED&lid=LSTCOMG87FFE9RGSKEDSXER3P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG87FFE9RGSKED.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"ASUS VivoBook K15 OLED (2021) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM513UA-L503WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70,"₹78,990","₹57,990",/Product_Screenshots/Flipkart92.png
92,93,https://www.flipkart.com/msi-gf65-thin-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-10ue-410in-gaming-laptop/p/itm4883b261a85ea?pid=COMG5AWTPR8FHHVA&lid=LSTCOMG5AWTPR8FHHVAMZKZO3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG5AWTPR8FHHVA.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"MSI GF65 Thin Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) GF65 Thin 10UE-410IN Gaming Laptop  (15.6 inch, Black, 1.86 kg)",FlipKart,https://rukminim1.flixcart.com/image/416/416/ktszgy80/computer/a/4/a/gf65-thin-10ue-410in-gaming-laptop-msi-original-imag72h6wn7ktgzy.jpeg?q=70,"₹1,23,990","₹84,940",/Product_Screenshots/Flipkart93.png
93,94,https://www.flipkart.com/dell-vostro-ryzen-3-dual-core-r3-3250u-8-gb-1-tb-hdd-windows-11-home-3405-thin-light-laptop/p/itma47a896a440ff?pid=COMG9NYDTKAQKCAW&lid=LSTCOMG9NYDTKAQKCAW1ESTPX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG9NYDTKAQKCAW.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"DELL Vostro Ryzen 3 Dual Core R3-3250U - (8 GB/1 TB HDD/Windows 11 Home) Vostro 3405 Thin and Light Laptop  (14 inch, Accent Black, 1.59 Kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70,"₹50,651","₹35,990",/Product_Screenshots/Flipkart94.png
94,95,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc839af2e15f47?pid=COMFYZC5YBX2GG2F&lid=LSTCOMFYZC5YBX2GG2FZ9KHVR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMFYZC5YBX2GG2F.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70,"₹43,312","₹39,490",/Product_Screenshots/Flipkart95.png
95,96,https://www.flipkart.com/lenovo-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itm9598743eb6f50?pid=COMG9VHHUTKFZFMU&lid=LSTCOMG9VHHUTKFZFMU5KRYEU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG9VHHUTKFZFMU.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"Lenovo Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop  (15.6 inch, Platinum Grey, 1.7 Kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,"₹62,190","₹39,990",/Product_Screenshots/Flipkart96.png
96,97,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc839af2e15f47?pid=COMFYZC5YBX2GG2F&lid=LSTCOMFYZC5YBX2GG2FZ9KHVR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMFYZC5YBX2GG2F.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70,"₹43,312","₹39,490",/Product_Screenshots/Flipkart97.png
97,98,https://www.flipkart.com/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn63hn-a/p/itmde54f026889ce?pid=COMFXEKMGNHZYFH9&lid=LSTCOMFXEKMGNHZYFH9P56X45&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMFXEKMGNHZYFH9.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A  (13.3 inch, Space Grey, 1.29 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kp5sya80/screen-guard/tempered-glass/o/v/n/apple-macbook-air-m1-13-3-inch-lightwings-original-imag3gh5xftgbpg3.jpeg?q=70,"₹92,900","₹85,999",/Product_Screenshots/Flipkart98.png
98,99,https://www.flipkart.com/nokia-purebook-x14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-nki510ul85s-thin-light-laptop/p/itmdc10c8866a3a4?pid=COMFUJ4NXDKZ4VFN&lid=LSTCOMFUJ4NXDKZ4VFNROFWVT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMFUJ4NXDKZ4VFN.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"Nokia PureBook X14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510UL85S Thin and Light Laptop  (14 inch, Black, 1.1 kg)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kvtuxe80/computer/p/2/t/-original-imag8n7ukhkkenas.jpeg?q=70,"₹90,000","₹53,990",/Product_Screenshots/Flipkart99.png
99,100,https://www.flipkart.com/asus-vivobook-k15-oled-2021-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG87FFPDWUZAKE.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"ASUS VivoBook K15 OLED (2021) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM513UA-L502WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70,"₹78,990","₹57,990",/Product_Screenshots/Flipkart100.png
100,101,https://www.flipkart.com/lenovo-ideapad-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-15iml05-thin-light-laptop/p/itmf308864edc628?pid=COMG6AKVPSUC8F8N&lid=LSTCOMG6AKVPSUC8F8NNVKBZV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG6AKVPSUC8F8N.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15IML05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,"₹64,290","₹53,990",/Product_Screenshots/Flipkart101.png
101,102,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-dy3501tu-thin-light-laptop/p/itm450f55a8c2cb2?pid=COMG9WRFMYH8AZH2&lid=LSTCOMG9WRFMYH8AZH2FJG3EL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG9WRFMYH8AZH2.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-dy3501TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70,"₹49,590","₹42,990",/Product_Screenshots/Flipkart102.png
102,103,https://www.flipkart.com/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm78a025485f712?pid=COMG8ZHBWGT78TUY&lid=LSTCOMG8ZHBWGT78TUYM2IFN4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG8ZHBWGT78TUY.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,"₹61,590","₹39,990",/Product_Screenshots/Flipkart103.png
103,104,https://www.flipkart.com/acer-aspire-7-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-42g-gaming-laptop/p/itm4385fddc2c72c?pid=COMGYCG8ZBXWPYUU&lid=LSTCOMGYCG8ZBXWPYUUSTSMVQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMGYCG8ZBXWPYUU.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"acer Aspire 7 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-42G Gaming Laptop  (15.6 inch, Black, 2.15 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/klcmoi80/computer/q/e/3/na-gaming-laptop-acer-original-imagyhwfgwhkf3vv.jpeg?q=70,"₹89,000","₹54,940",/Product_Screenshots/Flipkart104.png
104,105,https://www.flipkart.com/hp-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-14s-dq3032tu-thin-light-laptop/p/itm7ffbb3110f6b6?pid=COMGBH9J82F6XTSG&lid=LSTCOMGBH9J82F6XTSGY5BLIR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMGBH9J82F6XTSG.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"HP Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3032tu Thin and Light Laptop  (14 inch, Jet Black, 1.46 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kzrbiq80/computer/i/e/g/14s-dq3033tu-thin-and-light-laptop-hp-original-imagbpb2uunyvvhc.jpeg?q=70,"₹36,865","₹33,819",/Product_Screenshots/Flipkart105.png
105,106,https://www.flipkart.com/asus-vivobook-15-2021-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-x515ea-ej302ts-thin-light-laptop/p/itm8f1295ecb07ca?pid=COMG6AG739SSHNMH&lid=LSTCOMG6AG739SSHNMHUX9IQD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG6AG739SSHNMH.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"ASUS VivoBook 15 (2021) Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X515EA-EJ302TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ksyz8280/computer/f/9/9/x515ea-ej302ts-thin-and-light-laptop-asus-original-imag6fc9kxzc6rrh.jpeg?q=70,"₹49,990","₹36,990",/Product_Screenshots/Flipkart106.png
106,107,https://www.flipkart.com/hp-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-14s-fq1089au-thin-light-laptop/p/itm30e084d034979?pid=COMGAY9Y7WXZYFDA&lid=LSTCOMGAY9Y7WXZYFDA7Z3YSG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMGAY9Y7WXZYFDA.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1089au Thin and Light Laptop  (14 Inch, Natural Silver, 1.46 Kg kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kyt0ya80/computer/y/t/q/14s-fq1089au-thin-and-light-laptop-hp-original-imagayfyth9f3xd8.jpeg?q=70,"₹52,900","₹43,990",/Product_Screenshots/Flipkart107.png
107,108,https://www.flipkart.com/asus-vivobook-15-2021-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ea-ej502ts-thin-light-laptop/p/itme6fcdc888c697?pid=COMG6AG7PJNMKKBZ&lid=LSTCOMG6AG7PJNMKKBZV0ZPG6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG6AG7PJNMKKBZ.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"ASUS VivoBook 15 (2021) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515EA-EJ502TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,"₹70,990","₹53,990",/Product_Screenshots/Flipkart108.png
108,109,https://www.flipkart.com/asus-ryzen-3-dual-core-3250u-3rd-gen-8-gb-256-gb-ssd-windows-10-home-m515da-bq322ts-thin-light-laptop/p/itm00d893dc25af4?pid=COMG6HNASNQG6XC7&lid=LSTCOMG6HNASNQG6XC7TOWQN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG6HNASNQG6XC7.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/ku4ezrk0/computer/y/v/b/na-thin-and-light-laptop-asus-original-imag7bh52qsvjgqh.jpeg?q=70,"₹46,990","₹36,990",/Product_Screenshots/Flipkart109.png
109,110,https://www.flipkart.com/msi-gf63-thin-hexa-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-max-q-60-hz-10scxr-1616in-10sc-611in-gaming-laptop/p/itmb8888c44a1a68?pid=COMG2K9ZBFJ3ZASR&lid=LSTCOMG2K9ZBFJ3ZASRMMSIPX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestvalueId_6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG2K9ZBFJ3ZASR.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"MSI GF63 Thin Hexa Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Max Q/60 Hz) GF63 Thin 10SCXR-1616IN / GF63 Thin 10SC-611IN Gaming Laptop  (15.6 inch, Black, 1.86 KG)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70,"₹72,990","₹57,940",/Product_Screenshots/Flipkart110.png
110,111,https://www.flipkart.com/lenovo-ideapad-3-celeron-dual-core-4th-gen-4-gb-256-gb-ssd-windows-11-home-14igl05-thin-light-laptop/p/itm4d62502cabd77?pid=COMG72M9XXDCHEQZ&lid=LSTCOMG72M9XXDCHEQZEEJKYU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG72M9XXDCHEQZ.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light Laptop  (14 inch, Platinum Grey, 1.5 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,"₹40,490","₹29,990",/Product_Screenshots/Flipkart111.png
111,112,https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15s-gr0012au-laptop/p/itm9e1f8deeed35f?pid=COMFZHFWBE7APPH2&lid=LSTCOMFZHFWBE7APPH2PLTTEQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMFZHFWBE7APPH2.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kk2wl8w0/computer/z/u/5/hp-original-imafzgdgcbtxvjka.jpeg?q=70,"₹48,294","₹41,999",/Product_Screenshots/Flipkart112.png
112,113,https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm4f371fbeb2fd6?pid=COMG9NYDXVEFGPSG&lid=LSTCOMG9NYDXVEFGPSGIMQIWE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG9NYDXVEFGPSG.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop  (14.96 Inch, Carbon Black, 1.8 Kgs, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,"₹50,586","₹36,990",/Product_Screenshots/Flipkart113.png
